timestamp,value,value_mean,value_std_dev,value_skewness,value_kurtosis,value_rolling_mean,value_rolling_max,value_rolling_min,value_fft_real,value_fft_imag,value_lag_1,value_lag_2,value_lag_3,hour,day,month,weekday,value_normalized
2014-03-07 05:41:00,45.47,44.959999999999994,1.5466209763366208,-0.8232786747287765,-1.1657639674801885,44.5356,46.48,42.606,-125.74343176335915,68.39493638220478,46.48,42.652,45.47,5,7,3,4,0.5688900676302877
2014-03-07 05:46:00,44.882,44.9082,1.5389021916793653,-0.7127141511916117,-1.2672216784760875,44.99079999999999,46.48,42.652,78.58261568682866,-34.62663780325359,45.47,46.48,42.652,5,7,3,4,0.5299031958626177
2014-03-07 05:51:00,42.502,44.5726,1.669177588581341,-0.23491861517487173,-1.977005281325918,44.3972,46.48,42.502,-31.051384338359327,78.6291793294624,44.882,45.47,46.48,5,7,3,4,0.3720991910887155
2014-03-07 05:56:00,46.104,44.8692,1.649335812447612,-0.723366864801237,-1.3897306765938855,45.087599999999995,46.48,42.502,131.5010870587754,191.2727539887628,42.502,44.882,45.47,5,7,3,4,0.6109269327675375
2014-03-07 06:01:00,43.88399999999999,44.6552,1.621449063852044,-0.3445437222054038,-1.6997158120750855,44.5684,46.104,42.502,64.09618726162365,-3.5153913360854254,46.104,42.502,44.882,6,7,3,4,0.46373160058347684
2014-03-07 06:06:00,43.944,44.3994,1.4945334612067638,-0.06821386444185602,-1.6005075724812474,44.2632,46.104,42.502,105.79632936755621,-10.131990962656758,43.88399999999999,46.104,42.502,6,7,3,4,0.4677098528046679
2014-03-07 06:11:00,46.056,44.7444,1.4314119835556323,-0.5124719269948609,-1.1463834006660092,44.498000000000005,46.104,42.502,-209.2547882699555,-203.63117364742698,43.944,43.88399999999999,46.104,6,7,3,4,0.6077443309905846
2014-03-07 06:16:00,45.658,44.7632,1.4431869671744635,-0.5313008990632232,-1.1867103977857991,45.1292,46.104,43.88399999999999,117.36346578952352,79.81978200392987,46.056,43.944,43.88399999999999,6,7,3,4,0.5813552579233527
2014-03-07 06:21:00,43.662,44.8642,1.308033451831839,-0.5026820505597452,-0.8654267788611085,44.6408,46.056,43.662,-1.9137649097019604,-73.48704637174325,45.658,46.056,43.944,6,7,3,4,0.44901206736507104
2014-03-07 06:26:00,44.074,44.623599999999996,1.1941192198064294,-0.27811443350732507,-0.8619478068703122,44.6788,46.056,43.662,-25.15064144530283,45.11520667841366,43.662,45.658,46.056,6,7,3,4,0.4763293992839146
2014-03-07 06:31:00,42.91,44.367599999999996,1.2648213927490157,0.1494731155739892,-1.181413312684139,44.472,46.056,42.91,154.40184961921406,-6.347012658481461,44.074,43.662,45.658,6,7,3,4,0.3991513061928127
2014-03-07 06:36:00,44.32,44.3114,1.2518445235376139,0.3130029851130495,-0.9900809531590556,44.1248,45.658,42.91,-42.46408824156441,-74.69303029476201,42.91,44.074,43.662,6,7,3,4,0.4926402333907971
2014-03-07 06:41:00,44.718,44.533,1.0803477835092457,0.3656986368644673,-0.985501348322616,43.9368,44.718,42.91,-189.5220033369571,-6.52063279040879,44.32,42.91,44.074,6,7,3,4,0.5190293064580298
2014-03-07 06:46:00,45.658,44.4884,1.0155488062017428,0.2797238943466682,-0.9107685127716719,44.336,45.658,42.91,161.7608093918414,106.4675622873727,44.718,44.32,42.91,6,7,3,4,0.5813552579233527
2014-03-07 06:51:00,42.63,44.363,1.1649107738840407,0.0462367989916432,-1.0666751648207504,44.0472,45.658,42.63,86.2231623564762,-141.77574277809362,45.658,44.718,44.32,6,7,3,4,0.380586129160589
2014-03-07 06:56:00,46.478,44.6164,1.3278513303663042,-0.12845752244732123,-1.2761876465777868,44.7608,46.478,42.63,-45.90642879815759,134.32008229895183,42.63,45.658,44.718,6,7,3,4,0.635724704946294
2014-03-07 07:01:00,46.432,44.654,1.3775388681751752,-0.05796412884593545,-1.2953398347130307,45.1832,46.478,42.63,-27.861344600192417,33.5008449075158,46.478,42.63,45.658,7,7,3,4,0.6326747115767142
2014-03-07 07:06:00,41.76600000000001,44.2648,1.5950019714373052,0.03877231499581728,-0.9840964746881257,44.592800000000004,46.478,41.76600000000001,-25.135891506922768,-117.47230203806319,46.432,46.478,42.63,7,7,3,4,0.32329929717544204
2014-03-07 07:11:00,47.008,44.5994,1.793150188913355,-0.17893941181113526,-1.2494078834845423,44.86280000000001,47.008,41.76600000000001,-34.0201559460264,-42.781928490889655,41.76600000000001,46.432,46.478,7,7,3,4,0.6708659329001461
2014-03-07 07:16:00,44.94600000000001,44.686600000000006,1.785949370938481,-0.3598187877560553,-1.1182772875216895,45.32600000000001,47.008,41.76600000000001,75.06380392993321,90.14680703035924,47.008,41.76600000000001,46.432,7,7,3,4,0.5341466648985556
2014-03-07 07:21:00,42.112,44.60680000000001,1.8890066054822452,-0.3816582601817346,-1.305743023301467,44.4528,47.008,41.76600000000001,66.97174749964302,-76.69725590215255,44.94600000000001,47.008,41.76600000000001,7,7,3,4,0.346240551650975
2014-03-07 07:26:00,43.85,44.55980000000001,1.9027324095159102,-0.28907096667475785,-1.4390580973803142,43.936400000000006,47.008,41.76600000000001,-43.68585391746721,50.979253455872524,42.112,44.94600000000001,47.008,7,7,3,4,0.46147725765813563
2014-03-07 07:31:00,43.78,44.466,1.917133044707933,-0.1083906844003297,-1.5808185436035598,44.339200000000005,47.008,42.112,-31.349776568240674,35.05637274083105,43.85,42.112,44.94600000000001,7,7,3,4,0.4568359634000796
2014-03-07 07:36:00,46.11,44.5112,1.9533456654900807,-0.13802545298828128,-1.6867459377813836,44.1596,46.11,42.112,5.614269641846505,-23.466676800334966,43.78,43.85,42.112,7,7,3,4,0.6113247579896566
2014-03-07 07:41:00,43.662,44.6144,1.8683254058707817,-0.23637229020728015,-1.3388778933119494,43.9028,46.11,42.112,0.9628249816950785,-20.735184815600384,46.11,43.78,43.85,7,7,3,4,0.44901206736507104
2014-03-07 07:46:00,46.808,44.647400000000005,1.907404996906064,-0.20530612438886828,-1.3756168789237673,44.842,46.808,43.662,64.07014584577298,-39.995529369076635,43.662,46.11,43.78,7,7,3,4,0.6576050921628434
2014-03-07 07:51:00,40.586,44.062799999999996,2.1765504205814596,-0.08298390519448264,-1.045670959002369,44.1892,46.808,40.586,-31.572033527170916,24.58533436845407,46.808,43.662,46.11,7,7,3,4,0.24506033682535477
2014-03-07 07:56:00,45.87,44.4732,2.0801374313572025,-0.5675444222005124,-0.3495600565377351,44.6072,46.808,40.586,-56.99075157859542,50.46863410833902,40.586,46.808,43.662,7,7,3,4,0.5954117491048931
2014-03-07 08:01:00,43.618,44.1342,1.8885529910489671,-0.42593559863496716,-0.028898638620438937,44.1088,46.808,40.586,-31.224062499249705,-46.40720770806065,45.87,40.586,46.808,8,7,3,4,0.44609468240286443
2014-03-07 08:06:00,43.63800000000001,44.0034,1.8712978383998615,-0.18916407072008148,-0.015098587434949249,44.104,46.808,40.586,27.012177266864427,16.197325405120324,43.618,45.87,40.586,8,7,3,4,0.4474207664765957
2014-03-07 08:11:00,48.412,44.6334,2.196086428171717,-0.013248641626386152,0.4041137698738057,44.424800000000005,48.412,40.586,-48.12318358934854,-19.313902926215818,43.63800000000001,43.618,45.87,8,7,3,4,0.7639570348760114
2014-03-07 08:16:00,40.61,44.3094,2.5370462352901653,-0.07664654293144338,-0.5521238263803733,44.4296,48.412,40.61,53.3113537030887,23.781105384675634,48.412,43.63800000000001,43.618,8,7,3,4,0.24665163771383103
2014-03-07 08:21:00,43.402,44.2716,2.548599929372988,-0.025009149015951495,-0.6221558393216721,43.93600000000001,48.412,40.61,-90.26741164547488,-88.14644401405333,40.61,48.412,43.63800000000001,8,7,3,4,0.4317729744065777
2014-03-07 08:26:00,42.324,43.893,2.5262687901329874,0.4238277342845165,-0.33963420729988364,43.6772,48.412,40.61,-79.64178001311987,62.26894703563913,43.402,40.61,48.412,8,7,3,4,0.3602970428325154
2014-03-07 08:31:00,44.56399999999999,43.983200000000004,2.5331979262057915,0.289456287497669,-0.4618884908653799,43.862399999999994,48.412,40.61,46.2620756222919,-41.76323643616303,42.324,43.402,40.61,8,7,3,4,0.508818459090306
2014-03-07 08:36:00,42.858,43.58819999999999,2.3447377394213293,0.7451820208542536,0.9478727911054493,42.751599999999996,44.56399999999999,40.61,69.24081785811427,-53.46699675673288,44.56399999999999,42.324,43.402,8,7,3,4,0.39570348760111385
2014-03-07 08:41:00,45.63800000000001,44.0934,2.1632372962761153,0.5448868155945445,0.8754872502652721,43.7572,45.63800000000001,42.324,-110.6006627378755,120.17678269119487,42.858,44.56399999999999,42.324,8,7,3,4,0.5800291738496228
2014-03-07 08:46:00,44.32,43.9384,2.0755494694176755,0.810608431682703,2.0117595262884183,43.9408,45.63800000000001,42.324,7.204032191966277,9.726138024299658,45.63800000000001,42.858,44.56399999999999,8,7,3,4,0.4926402333907971
2014-03-07 08:51:00,40.916,43.6682,2.2869998688237803,0.7310639220694373,1.0127170690776748,43.6592,45.63800000000001,40.916,-46.490460272544915,-40.071128393097716,44.32,45.63800000000001,42.858,8,7,3,4,0.26694072404190416
2014-03-07 08:56:00,45.58600000000001,43.863,2.365748413410766,0.4248952932261424,0.12923620167502545,43.863600000000005,45.63800000000001,40.916,-55.806074847348064,35.418740960302586,40.916,44.32,45.63800000000001,8,7,3,4,0.5765813552579244
2014-03-07 09:01:00,43.69600000000001,43.391400000000004,1.7474207150985546,-0.35670128773298104,-0.8259446913325296,44.031200000000005,45.63800000000001,40.916,40.98181922368964,-40.62456922018872,45.58600000000001,40.916,44.32,9,7,3,4,0.45126641029041314
2014-03-07 09:06:00,43.908,43.7212,1.4500697914238452,-0.5070126567605764,0.22814602640268639,43.68520000000001,45.58600000000001,40.916,-19.494962932430283,33.01398554506049,43.69600000000001,45.58600000000001,40.916,9,7,3,4,0.46532290147195354
2014-03-07 09:11:00,47.042,44.0852,1.7802991508919692,-0.1503696844797955,0.009685795929581584,44.229600000000005,47.042,40.916,-14.825055426262225,36.11052027394376,43.908,43.69600000000001,45.58600000000001,9,7,3,4,0.6731202758254877
2014-03-07 09:16:00,43.49800000000001,44.202600000000004,1.6875470824707544,-0.28587263728626194,0.8597567716732846,44.74600000000001,47.042,43.49800000000001,-51.627799973115366,7.68502210150735,47.042,43.908,43.69600000000001,9,7,3,4,0.4381381779604836
2014-03-07 09:21:00,43.772,44.123400000000004,1.687286328859318,-0.11351251969307667,0.8039682408701186,44.3832,47.042,43.49800000000001,74.35612565945252,1.4241459046075775,43.49800000000001,47.042,43.908,9,7,3,4,0.45630552977058736
2014-03-07 09:26:00,42.642,44.10180000000001,1.706557926223295,-0.09647034215298035,0.6239374507533993,44.1724,47.042,42.642,1.2917755394932584,-34.576951829546125,43.772,43.49800000000001,47.042,9,7,3,4,0.3813817796048271
2014-03-07 09:31:00,44.194,43.95740000000001,1.6210811344422082,0.1042999681686075,1.5452290586173842,44.2296,47.042,42.642,13.585621959390838,12.35754606086039,42.642,43.772,43.49800000000001,9,7,3,4,0.48428590372629676
2014-03-07 09:36:00,45.63399999999999,44.088800000000006,1.704829271347848,-0.06922918754637829,0.6385453836897678,43.948,45.63399999999999,42.642,-32.00049803827925,27.04126293299658,44.194,42.642,43.772,9,7,3,4,0.5797639570348756
2014-03-07 09:41:00,43.17,44.31420000000001,1.3510270825478539,0.9840106876823741,0.32854327806875716,43.882400000000004,45.63399999999999,42.642,-9.943183281407215,-28.465718106078146,45.63399999999999,44.194,42.642,9,7,3,4,0.4163903991513065
2014-03-07 09:46:00,43.732,44.1288,1.2825849592825267,1.5479538736985192,2.365052718268554,43.874399999999994,45.63399999999999,42.642,-40.48247116946449,-48.39941807505592,43.17,45.63399999999999,44.194,9,7,3,4,0.4536533616231271
2014-03-07 09:51:00,43.49800000000001,44.109,1.2915060115143715,1.5626376455756075,2.339205779197698,44.0456,45.63399999999999,43.17,47.82278012073638,-25.05731314338783,43.732,43.17,45.63399999999999,9,7,3,4,0.4381381779604836
2014-03-07 09:56:00,45.492,44.267399999999995,1.3594636360630468,1.0473579851142403,0.4068301627398055,44.3052,45.63399999999999,43.17,-14.201093168141137,5.106240172501604,43.49800000000001,43.732,43.17,9,7,3,4,0.5703487601113912
2014-03-07 10:01:00,44.742,44.037400000000005,0.9792918302982351,0.5576251244125031,-0.5987264361794951,44.126799999999996,45.492,43.17,40.21747442615059,52.427628856452465,45.492,43.49800000000001,43.732,10,7,3,4,0.5206206073465056
2014-03-07 10:06:00,43.216,44.0092,1.000383570881124,0.5737225950274513,-0.7313041384730025,44.136,45.492,43.216,-14.944974207259392,-27.805188629728157,44.742,45.492,43.49800000000001,10,7,3,4,0.41944039252088583
2014-03-07 10:11:00,45.848,44.2168,1.1499202677673797,0.26168263325973534,-1.5294482543027712,44.5592,45.848,43.216,-12.548935807623604,49.63887724363407,43.216,44.742,45.492,10,7,3,4,0.59395305662379
2014-03-07 10:16:00,42.824,44.235,1.1233597425184385,0.3378483270236988,-1.61880302809197,44.4244,45.848,42.824,-106.13413470126022,-8.889459890309801,45.848,43.216,44.742,10,7,3,4,0.39344914467577263
2014-03-07 10:21:00,42.23,44.038599999999995,1.290566129004367,0.2775920493211537,-1.5147100504255135,43.772,45.848,42.23,99.80574202420229,-49.10447474195926,42.824,45.848,43.216,10,7,3,4,0.3540644476859831
2014-03-07 10:26:00,42.442,43.7194,1.2461047040009599,0.7086934895591721,-0.7293700798963018,43.312,45.848,42.23,-25.94728150218656,27.33052924511547,42.23,42.824,45.848,10,7,3,4,0.3681209388675244
2014-03-07 10:31:00,43.474,43.7498,1.2348698356956889,0.647016203562037,-0.7116687207839222,43.3636,45.848,42.23,-32.64328488371238,42.28143803072584,42.442,42.23,42.824,10,7,3,4,0.43654687707200646
2014-03-07 10:36:00,46.666,44.0432,1.540822348978331,0.5509926920896571,-1.1320096738548275,43.52719999999999,46.666,42.23,-14.983809446447363,-93.00539393828981,43.474,42.442,42.23,10,7,3,4,0.6481898952393581
2014-03-07 10:41:00,40.97,43.7904,1.821947627006754,0.19447442297204134,-0.9917550175668269,43.1564,46.666,40.97,34.2378169179176,-5.081260721517104,46.666,43.474,42.442,10,7,3,4,0.2705211510409762
2014-03-07 10:46:00,43.732,43.6144,1.721551186833802,0.48125886483985036,-0.16234271818406146,43.4568,46.666,40.97,57.39794835610129,19.51066059462804,40.97,46.666,43.474,10,7,3,4,0.4536533616231271
2014-03-07 10:51:00,45.164,43.6566,1.757068783830359,0.4211385151340718,-0.46533430415178906,44.0012,46.666,40.97,-4.983092225092465,38.18892152088817,43.732,40.97,46.666,10,7,3,4,0.548600981302215
2014-03-07 10:56:00,44.782,43.8132,1.7830304291040857,0.10973197987390791,-0.8038758375668468,44.2628,46.666,40.97,-48.568189036688814,7.2019192346830145,45.164,43.732,40.97,10,7,3,4,0.5232727754939663
2014-03-07 11:01:00,44.084,43.6368,1.6409526230550036,0.28142647895524053,0.1267590607077414,43.7464,45.164,40.97,-26.66668729831482,-27.566562014700054,44.782,45.164,43.732,11,7,3,4,0.47699244132078
2014-03-07 11:06:00,44.968,43.85119999999999,1.6628725347021214,-0.1285587858045101,-0.1192671784861926,44.54600000000001,45.164,43.732,-58.304605969288076,-38.003021240519175,44.084,44.782,45.164,11,7,3,4,0.5356053573796582
2014-03-07 11:11:00,46.104,44.238600000000005,1.6941840513946522,-0.5474057810739489,0.24123527305502432,45.0204,46.104,44.084,19.856111145969926,81.77938359636232,44.968,44.084,44.782,11,7,3,4,0.6109269327675375
2014-03-07 11:16:00,43.688,44.3632,1.58998510125794,-0.7621669526215474,1.515557549656288,44.7252,46.104,43.688,-16.184322145156177,-76.30167521923488,46.104,44.968,44.084,11,7,3,4,0.45073597666092047
2014-03-07 11:21:00,42.332,44.249,1.6982721284359046,-0.5905760428165222,0.28637607027725565,44.235200000000006,46.104,42.332,20.18500921942264,31.13195465411758,43.688,46.104,44.968,11,7,3,4,0.3608274764620081
2014-03-07 11:26:00,43.756,43.958000000000006,1.4723942708693476,-0.7739175049265999,0.8402042802773428,44.1696,46.104,42.332,-20.47362379717488,15.523616581172586,42.332,43.688,46.104,11,7,3,4,0.45524466251160334
2014-03-07 11:31:00,43.708,44.2318,1.048607309191046,0.06514344099929088,0.4858456170654191,43.9176,46.104,42.332,-11.20046552300407,71.10849636153515,43.756,42.332,43.688,11,7,3,4,0.45206206073465083
2014-03-07 11:36:00,45.49800000000001,44.4084,1.1024106111406773,-0.32698477857019265,0.00660778984112704,43.796400000000006,45.49800000000001,42.332,-36.76893409170569,3.537585677418015,43.708,43.756,42.332,11,7,3,4,0.5707465853335112
2014-03-07 11:41:00,45.774,44.4694,1.1640210192833036,-0.2882078143054777,-0.4057386896573202,44.2136,45.774,42.332,-13.693108298330515,-8.601936219675167,45.49800000000001,43.708,43.756,11,7,3,4,0.5890465455509881
2014-03-07 11:46:00,42.31,44.2222,1.3395154845440693,-0.07198490048273164,-1.110288988462601,44.2092,45.774,42.31,-10.985556493947566,46.716551633469884,45.774,45.49800000000001,43.708,11,7,3,4,0.35936878398090455
2014-03-07 11:51:00,46.682,44.482,1.5457925690941448,-0.12394940731008555,-1.3227992401867072,44.7944,46.682,42.31,44.79728489636575,-56.30997200771361,42.31,45.774,45.49800000000001,11,7,3,4,0.6492507624983426
2014-03-07 11:56:00,43.49800000000001,44.335,1.5642265394330415,0.19520464898936243,-1.419302328977082,44.75240000000001,46.682,42.31,-17.504060727929904,-4.416495923331553,46.682,42.31,45.774,11,7,3,4,0.4381381779604836
2014-03-07 12:01:00,44.096,44.1342,1.4354943244595402,0.5203660526179562,-0.49944931887567584,44.472,46.682,42.31,29.26294813485849,-18.96892290282375,43.49800000000001,46.682,42.31,12,7,3,4,0.4777880917650177
2014-03-07 12:06:00,44.022,44.16760000000001,1.427824078799625,0.4452300068786876,-0.4902601484634696,44.1216,46.682,42.31,72.22394555638726,-99.91176436569333,44.096,43.49800000000001,46.682,12,7,3,4,0.47288158069221575
2014-03-07 12:11:00,47.572,44.69160000000001,1.6269564769156533,0.5187412561625826,-0.5216506355777695,45.174,47.572,43.49800000000001,-47.62774335897801,32.85124252159086,44.022,44.096,43.49800000000001,12,7,3,4,0.7082615037793398
2014-03-07 12:16:00,42.258,44.54180000000001,1.7840511826240386,0.3766196638137894,-0.8441593420571044,44.28920000000001,47.572,42.258,16.855352682927673,12.061761791119247,47.572,44.022,44.096,12,7,3,4,0.35592096538920615
2014-03-07 12:21:00,44.202,44.5912,1.7651372499358575,0.29752519067432626,-0.7640678322005598,44.43,47.572,42.258,-7.379760328315442,-40.121917356853274,42.258,47.572,44.022,12,7,3,4,0.48481633735578855
2014-03-07 12:26:00,44.32,44.473400000000005,1.7369795111693824,0.546694313213321,-0.36382672339985234,44.4748,47.572,42.258,-15.352624967288751,5.650422447994188,44.202,42.258,47.572,12,7,3,4,0.4926402333907971
2014-03-07 12:31:00,44.014,44.2974,1.6787431939135624,0.9329043070262546,0.6247555292346821,44.473200000000006,47.572,42.258,-16.793596599362402,48.71849870335788,44.32,44.202,42.258,12,7,3,4,0.47235114706272396
2014-03-07 12:36:00,44.984,44.564800000000005,1.5337043609074983,0.8768837842879081,0.85819498543118,43.955600000000004,44.984,42.258,-33.62278103272453,-0.25910442523930755,44.014,44.32,44.202,12,7,3,4,0.5366662246386422
2014-03-07 12:41:00,45.59,44.455600000000004,1.3991860491014072,1.0216535704373924,2.512121896384457,44.622,45.59,44.014,-93.57670190511568,-41.371663406604824,44.984,44.014,44.32,12,7,3,4,0.5768465720726699
2014-03-07 12:46:00,40.69,44.1748,1.8285924641647167,-0.15435709662032995,1.4897268080112636,43.9196,45.59,40.69,-44.59524907490935,-29.017056096244076,45.59,44.984,44.014,12,7,3,4,0.251955974008752
2014-03-07 12:51:00,44.176,44.1828,1.8283843991653128,-0.17080672492579027,1.4968518413658956,43.8908,45.59,40.69,47.7912311200499,-29.324767438410007,40.69,45.59,44.984,12,7,3,4,0.4830924280599391
2014-03-07 12:56:00,46.264,44.407000000000004,1.9404978169989742,-0.406862800005524,0.6870873574803207,44.3408,46.264,40.69,62.4402626619991,10.112005545065614,44.176,40.69,45.59,12,7,3,4,0.62153560535738
2014-03-07 13:01:00,44.108,44.06060000000001,1.5903190595321084,-1.0037088831040804,1.440977935674342,44.165600000000005,46.264,40.69,-16.128008426126875,14.688401505132699,46.264,44.176,40.69,13,7,3,4,0.4785837422092558
2014-03-07 13:06:00,45.58600000000001,44.3934,1.5177451257265417,-1.6179150944329137,4.075068426030763,44.1648,46.264,40.69,-2.2177172561119676,23.517108649938983,44.108,46.264,44.176,13,7,3,4,0.5765813552579244
2014-03-07 13:11:00,44.9,44.4632,1.524002099736091,-1.7645776028758668,4.423612643218398,45.0068,46.264,44.108,43.728256554765075,-19.884410206432445,45.58600000000001,44.108,46.264,13,7,3,4,0.5310966715289749
2014-03-07 13:16:00,43.58600000000001,44.3898,1.5491337938057892,-1.52736255809217,3.409722859130894,44.8888,46.264,43.58600000000001,-28.0875402812541,6.347452800591709,44.9,45.58600000000001,44.108,13,7,3,4,0.44397294788489683
2014-03-07 13:21:00,43.556,44.344,1.5681326474504647,-1.3819251563730612,2.793926822478312,44.3472,45.58600000000001,43.556,-35.84157252949693,1.6292651191112952,43.58600000000001,44.9,45.58600000000001,13,7,3,4,0.4419838217743006
2014-03-07 13:26:00,45.774,44.423,1.6229003529346973,-1.342891685663036,2.3879303278340154,44.680400000000006,45.774,43.556,-10.815642136417303,10.86465192107614,43.556,43.58600000000001,44.9,13,7,3,4,0.5890465455509881
2014-03-07 13:31:00,43.122,44.1762,1.6133422727025033,-0.9136721457745349,1.4257746495546217,44.1876,45.774,43.122,-18.270771114660164,-5.537838391932837,45.774,43.556,43.58600000000001,13,7,3,4,0.41320779737435354
2014-03-07 13:36:00,44.83600000000001,44.5908,1.0534954305654307,0.22516011407404482,-1.2038736846093125,44.174800000000005,45.774,43.122,3.7369908394498452,-27.143553952374802,43.122,45.774,43.556,13,7,3,4,0.5268532024930392
2014-03-07 13:41:00,47.37,44.9102,1.3548433119737668,0.4064314299402197,-0.5945701268797343,44.9316,47.37,43.122,27.464890903060088,7.886936156161553,44.83600000000001,43.122,45.774,13,7,3,4,0.694868054634664
2014-03-07 13:46:00,42.03,44.4868,1.5344382106237546,0.32979327237373507,0.17578991871616775,44.626400000000004,47.37,42.03,-22.47956917899544,2.858139775010331,47.37,44.83600000000001,43.122,13,7,3,4,0.34080360694868084
2014-03-07 13:51:00,45.61,44.637,1.5664182072486328,0.002370414464406703,-0.23481507488159892,44.5936,47.37,42.03,13.440370721566193,-58.019948153546075,42.03,47.37,44.83600000000001,13,7,3,4,0.5781726561463998
